,EC squamous,EC squamous.1,EC squamous.2,EC squamous.3,EC squamous.4,EC squamous.5,EC squamous.6,EC squamous.7,EC squamous.8,EC squamous.9,normal buffy coat,normal buffy coat.1,normal buffy coat.2,normal buffy coat.3,normal buffy coat.4,normal buffy coat.5,normal buffy coat.6,normal buffy coat.7,normal buffy coat.8,normal eso,normal eso.1,normal eso.2,normal eso.3,normal eso.4,normal eso.5,normal eso.6,normal eso.7,normal eso.8
chr4.13543832.R,19,20,34,38,NA,27,13,32,30,12,28,23,31,23,29,30,38,24,36,19,39,23,45,36,34,10,38,11
chr4.13543847.R,28,30,34,42,NA,32,18,36,33,12,33,26,31,26,31,33,39,30,41,20,40,23,46,38,36,11,39,11
chr4.13543850.R,28,30,34,42,NA,32,18,36,33,12,33,26,31,26,31,33,39,30,41,20,40,23,46,38,36,11,39,11
chr4.13543876.R,28,30,34,42,NA,32,18,36,33,12,33,26,31,26,31,33,39,30,41,20,40,23,46,38,36,11,39,11
chr4.13543881.R,28,30,34,42,NA,32,18,36,33,12,33,26,31,26,32,33,39,30,41,20,40,23,46,38,36,11,39,11
chr4.13543894.R,28,30,34,41,NA,32,18,36,33,12,33,26,31,26,32,33,39,30,41,20,40,23,46,38,36,11,39,11
chr4.13543897.R,28,29,34,42,NA,32,18,36,33,12,33,26,31,26,32,33,39,30,41,20,40,23,46,38,36,11,39,11
chr4.13543899.R,28,30,34,42,NA,32,18,36,33,12,33,26,31,26,32,33,39,30,41,20,40,23,46,38,36,11,39,11
chr4.13543911.R,28,30,34,42,NA,32,18,36,33,12,33,26,31,26,32,33,39,30,41,20,40,23,46,38,36,11,39,11
chr4.13543913.R,28,30,34,42,NA,32,18,36,33,12,32,26,31,26,32,33,39,30,41,20,40,23,46,38,36,11,39,11
chr4.13543917.R,28,30,34,42,NA,32,18,36,33,12,33,26,31,26,32,33,39,30,41,20,40,23,46,38,36,11,39,11
chr4.13543923.R,42,53,55,48,13,37,23,51,36,13,42,32,34,37,38,57,53,40,50,30,50,32,58,51,51,21,46,13
chr4.13545395.F,22,29,17,25,NA,19,NA,30,24,NA,NA,32,16,24,17,31,37,35,23,17,26,23,47,32,35,19,37,14
chr4.13545397.F,22,29,17,25,NA,19,NA,30,24,NA,NA,32,16,24,17,31,37,35,23,17,26,23,47,32,35,19,37,14
chr4.13545410.F,22,29,17,25,NA,19,NA,30,24,NA,NA,32,16,24,17,31,37,35,23,17,26,23,47,32,35,19,37,14
chr4.13545428.F,22,29,17,25,NA,19,NA,30,24,NA,NA,32,15,24,17,31,37,35,23,16,26,23,47,32,35,19,37,14
chr4.13545430.F,22,29,17,25,NA,19,NA,30,24,NA,NA,32,15,24,17,31,37,35,23,16,26,23,47,32,35,19,36,14
chr4.13545438.F,22,29,17,25,NA,19,NA,30,24,NA,NA,32,15,24,17,30,37,35,23,16,24,23,47,32,35,19,36,14
chr4.13545448.F,22,29,17,25,NA,19,NA,30,24,NA,NA,32,15,24,17,31,37,35,23,16,24,23,47,32,35,19,36,14
chr4.13545449.R,32,48,32,57,12,31,12,33,26,12,40,43,18,37,33,29,34,42,58,25,50,27,33,43,32,26,36,19
chr4.13545466.F,22,29,17,24,NA,19,NA,29,24,NA,NA,31,15,24,17,31,37,35,22,16,24,22,47,32,35,18,36,14
chr4.13545467.R,33,49,32,57,12,31,12,33,26,12,40,43,18,37,33,29,35,42,58,25,50,27,33,43,32,28,36,19
chr4.13545478.F,19,26,14,22,NA,16,NA,26,21,NA,NA,24,11,21,15,29,33,31,22,14,23,20,42,27,33,16,33,14
chr4.13545479.R,36,50,27,52,14,33,13,33,31,13,40,43,18,37,35,30,35,44,60,25,50,28,34,46,35,28,37,19
chr4.13545495.R,37,50,32,60,14,33,13,33,31,13,40,44,18,37,35,30,35,44,60,25,50,28,34,46,35,28,37,19
chr4.13545508.R,37,51,32,60,15,33,13,33,31,13,40,44,19,39,35,30,36,44,61,25,51,29,34,46,35,28,37,19
chr4.13545511.R,39,51,32,60,15,33,13,33,31,13,40,44,19,39,35,30,36,44,62,26,51,29,34,46,35,28,37,19
chr4.13545524.R,39,51,32,60,15,33,13,33,31,13,40,45,19,39,35,30,36,44,62,26,51,29,34,46,35,28,37,19
chr4.13545526.R,39,51,32,60,15,33,13,33,31,13,40,45,19,39,35,30,36,44,62,26,51,29,34,46,35,28,37,19
chr4.13545543.R,39,51,32,60,15,33,13,33,31,13,40,45,19,39,35,30,36,44,62,26,51,29,34,46,35,28,37,19
chr4.102711871.F,14,25,17,27,NA,13,14,23,47,11,NA,13,52,25,NA,23,43,51,34,18,18,18,27,10,21,15,25,NA
chr4.102711879.F,14,25,17,27,NA,13,14,23,46,11,NA,13,52,25,NA,23,43,51,34,18,18,18,27,10,21,15,25,NA
chr4.102711897.F,14,25,17,27,NA,13,14,23,47,11,NA,13,52,25,NA,23,43,51,34,18,18,18,27,10,21,15,25,NA
chr4.102711906.F,14,25,17,27,NA,13,14,23,46,11,NA,13,52,25,NA,23,43,51,34,18,18,18,27,10,21,15,25,NA
chr4.102711908.F,14,25,17,26,NA,12,13,22,44,11,NA,13,51,24,NA,23,43,51,34,18,18,18,27,10,21,15,25,NA
chr4.102711919.F,14,24,17,26,NA,11,12,22,43,10,NA,12,48,24,NA,23,43,51,33,17,18,18,24,10,21,15,25,NA
chr4.102711974.F,15,28,21,20,13,12,NA,20,65,NA,20,29,64,44,14,28,38,50,32,26,31,21,29,37,29,23,25,NA
chr4.102711991.F,15,28,21,19,13,12,NA,20,65,NA,20,29,64,44,14,28,38,50,32,26,31,21,29,37,29,23,25,NA
chr4.102711992.R,19,30,28,32,17,18,16,33,62,NA,11,40,43,58,15,43,67,58,52,20,27,31,41,53,38,22,37,22
chr4.102711995.F,15,28,21,20,13,12,NA,20,65,NA,20,29,64,44,14,28,38,50,32,26,31,21,29,37,29,23,25,NA
chr4.102711996.R,19,30,28,32,17,18,16,33,63,NA,11,41,43,58,15,43,67,58,52,20,27,31,41,53,38,22,37,22
chr4.102711998.F,15,28,21,20,13,12,NA,20,65,NA,20,29,63,44,14,28,38,50,32,26,31,21,29,37,29,23,25,NA
chr4.102711999.R,19,30,28,33,17,18,16,33,63,NA,11,41,43,58,15,43,67,58,53,20,27,31,41,53,38,22,37,22
chr4.102712010.F,15,28,21,20,13,12,NA,20,65,NA,20,28,64,44,14,27,38,50,32,26,31,21,29,37,29,23,25,NA
chr4.102712011.R,19,30,28,33,17,18,16,33,63,NA,11,41,43,58,15,43,67,58,53,20,27,33,41,53,38,22,37,22
chr4.102712021.F,15,28,21,20,13,12,NA,20,65,NA,20,29,64,44,14,28,38,50,32,26,31,21,29,37,29,23,25,NA
chr4.102712022.R,19,30,28,33,17,18,16,33,64,NA,11,42,43,59,15,43,67,58,54,21,27,33,41,54,38,22,37,22
chr4.102712031.F,15,27,21,20,13,12,NA,20,65,NA,20,29,64,44,14,28,38,50,32,26,31,21,29,37,29,23,25,NA
chr4.102712032.R,23,30,42,33,17,18,20,34,64,12,11,44,45,60,15,43,67,58,60,23,27,33,42,57,38,26,37,22
chr4.102712051.F,11,25,17,17,NA,NA,NA,18,59,NA,18,25,58,37,14,26,38,44,30,26,31,19,29,35,26,22,25,NA
chr4.102712052.R,28,30,43,35,18,19,24,36,63,16,10,45,45,61,15,43,69,58,63,23,27,33,42,57,38,27,37,22
chr4.102712076.R,28,30,44,35,18,19,24,36,65,16,11,46,45,62,15,43,69,58,63,23,27,33,42,57,38,27,37,22
chr5.1594392.F,25,18,40,17,14,18,NA,18,20,NA,12,16,19,23,10,19,39,23,51,20,17,14,21,29,21,14,18,NA
chr5.1594404.F,23,16,39,17,13,16,NA,18,18,NA,12,15,18,23,NA,19,34,18,49,20,16,12,21,27,21,14,17,NA
chr5.1594417.F,19,14,38,17,13,16,NA,18,18,NA,12,15,18,23,NA,19,34,18,49,20,16,12,21,27,21,14,17,NA
chr5.1594421.F,23,16,38,17,13,16,NA,18,18,NA,12,15,18,23,NA,19,34,18,49,20,16,12,21,27,21,14,17,NA
chr5.1594430.F,23,16,37,17,13,16,NA,18,18,NA,12,15,18,23,NA,18,33,18,49,20,16,12,21,27,20,14,17,NA
chr5.1594436.F,23,16,37,16,13,16,NA,18,18,NA,12,15,18,23,NA,18,33,18,49,20,16,12,21,27,21,14,17,NA
chr5.1594446.F,23,16,37,17,13,16,NA,18,18,NA,12,15,18,23,NA,18,33,18,49,20,16,12,21,27,21,14,17,NA
chr5.1594451.F,23,16,37,17,13,16,NA,18,18,NA,12,15,18,23,NA,18,33,18,49,20,16,12,21,27,21,14,17,NA
chr5.1594460.F,23,16,37,17,13,16,NA,18,18,NA,12,15,18,23,NA,18,33,18,49,20,16,12,21,27,21,14,17,NA
chr5.1594463.F,23,16,37,17,13,16,NA,18,18,NA,12,15,18,23,NA,18,33,18,49,20,16,12,21,27,21,14,17,NA
chr5.1594468.F,23,16,37,17,13,16,NA,18,18,NA,12,15,18,23,NA,18,33,18,49,20,16,12,21,27,21,14,17,NA
chr5.1594475.F,23,16,37,17,13,16,NA,18,18,NA,12,14,18,23,NA,18,33,17,49,20,16,12,21,27,21,14,17,NA
chr5.1594484.F,23,16,37,16,13,16,NA,18,17,NA,12,14,18,23,NA,18,33,18,49,20,16,12,20,27,21,14,17,NA
chr5.1594489.F,50,35,70,36,33,30,17,44,51,26,30,47,47,43,29,54,71,56,78,40,35,30,55,54,43,34,35,14
chr5.1594494.F,27,19,33,20,20,14,12,26,34,17,18,33,29,20,19,36,39,38,29,22,19,18,36,28,22,20,18,NA
chr5.1594496.F,27,19,33,20,20,14,12,26,34,17,18,33,29,20,20,36,39,38,29,22,19,18,36,28,22,20,18,NA
chr5.159449984.F,23,13,NA,11,10,NA,11,13,14,NA,16,11,23,23,NA,NA,17,32,17,18,22,19,21,14,15,12,20,21
chr5.159450000.F,23,13,NA,11,10,NA,11,13,14,NA,16,11,23,23,NA,NA,17,32,17,18,22,19,21,14,15,12,20,21
chr5.159450028.F,23,13,NA,11,10,NA,11,13,14,NA,16,11,23,23,NA,NA,17,32,17,18,22,19,21,14,15,12,20,21
chr5.159450037.F,23,13,NA,11,10,NA,11,13,14,NA,16,11,23,23,NA,NA,17,32,17,18,22,19,21,14,15,12,20,21
chr5.159450136.R,20,23,27,30,11,20,14,22,32,NA,22,14,44,20,NA,12,35,48,12,19,24,29,24,27,30,19,23,20
chr5.159450188.R,20,23,27,30,11,20,14,22,32,NA,22,14,44,20,NA,12,35,48,12,19,24,29,24,27,30,19,23,20
chr5.1594501.F,27,19,33,20,20,14,12,26,34,17,18,33,29,20,20,36,39,38,29,22,19,18,36,28,22,20,18,NA
chr5.1594510.F,27,19,33,20,20,14,12,26,34,17,18,33,29,20,20,36,39,38,29,22,19,18,36,28,22,20,18,NA
chr5.1594522.F,27,19,33,20,20,14,12,26,34,17,18,33,29,20,20,36,39,38,29,22,19,18,36,28,22,20,18,NA
chr5.1594529.F,27,19,33,20,19,14,12,26,34,17,18,33,29,20,20,36,38,38,29,22,19,17,36,28,21,20,18,NA
chr5.1594531.F,27,19,33,20,20,14,12,26,34,17,18,33,29,20,20,36,39,38,29,22,19,18,36,28,22,20,18,NA
chr5.1594536.F,27,19,33,20,19,14,12,26,34,17,18,32,29,20,20,36,39,38,29,22,19,18,36,28,22,20,18,NA
chr5.1594537.R,20,36,20,31,32,18,NA,31,50,NA,34,32,45,30,29,37,74,32,55,15,39,37,51,37,37,23,22,17
chr5.1594547.F,27,19,33,20,20,14,12,26,34,17,18,33,29,20,20,36,38,38,29,22,19,18,36,28,22,20,18,NA
chr5.1594548.R,21,36,20,32,34,19,NA,31,52,NA,35,32,46,33,30,37,74,32,57,16,40,39,52,37,39,24,24,17
chr5.1594549.F,27,19,33,20,20,14,12,26,34,17,18,33,29,20,20,36,38,38,29,22,19,18,36,28,22,20,18,NA
chr5.1594550.R,22,37,20,32,35,19,NA,31,54,NA,35,33,46,33,30,37,74,27,58,16,40,39,52,38,39,25,24,17
chr5.159455199.R,18,13,16,20,11,17,10,19,25,NA,12,12,17,19,NA,21,17,30,NA,14,20,19,12,18,21,12,20,NA
chr5.159455223.R,18,13,16,20,11,17,10,19,25,NA,12,12,17,19,NA,21,17,30,NA,14,20,19,12,18,21,12,20,NA
chr5.159455231.R,18,13,16,20,11,17,10,19,25,NA,12,12,17,19,NA,21,17,30,NA,14,20,19,12,18,21,12,20,NA
chr5.1594564.F,27,19,33,20,20,14,12,26,34,17,18,33,29,20,20,36,39,38,29,22,19,18,36,28,22,20,18,NA
chr5.1594565.R,23,37,22,32,35,19,NA,32,55,NA,36,33,46,33,30,37,75,34,59,19,40,41,54,41,39,26,26,19
chr5.1594579.F,24,19,33,20,20,13,12,26,34,17,18,32,29,20,19,36,38,37,29,21,19,18,36,28,22,20,18,NA
chr5.1594580.R,23,38,23,32,35,20,NA,32,54,NA,35,34,47,33,30,37,73,33,59,22,42,42,54,41,40,26,25,20
chr5.1594585.F,24,19,33,20,20,13,12,26,34,17,18,32,29,20,19,36,38,37,28,21,18,18,35,28,22,20,18,NA
chr5.1594586.R,24,39,25,32,35,20,NA,33,55,NA,36,33,48,34,30,37,75,35,59,22,42,43,54,41,40,27,27,20
chr5.1594587.F,19,18,23,19,20,11,NA,26,34,17,18,32,28,20,18,34,36,36,28,20,17,17,33,25,19,20,17,NA
chr5.1594588.R,26,38,32,32,35,20,NA,35,54,NA,36,34,48,34,30,38,75,35,59,23,42,43,54,41,40,27,27,20
chr5.159459050.F,15,20,18,18,11,NA,20,21,15,NA,21,NA,14,20,20,NA,12,32,16,28,28,17,27,20,15,25,19,19
chr5.159459055.F,15,20,18,18,11,NA,20,21,15,NA,21,NA,14,20,20,NA,12,32,16,28,28,17,27,20,15,25,19,19
chr5.159459087.F,15,20,17,18,11,NA,20,21,15,NA,21,NA,14,20,20,NA,12,32,16,28,27,17,25,18,15,24,19,19
chr5.159459170.R,50,28,26,33,19,29,33,35,41,NA,23,17,24,28,29,20,48,37,22,37,52,37,56,37,27,36,39,33
chr5.159459194.R,50,28,26,33,19,29,33,35,41,NA,23,17,24,28,29,20,48,37,22,37,52,37,56,37,27,36,39,33
chr5.1594596.R,27,39,34,32,34,20,11,35,55,NA,35,33,48,34,30,38,75,35,59,25,42,43,54,43,40,27,27,21
chr5.1594606.R,28,40,34,33,35,20,12,35,55,NA,36,34,49,34,30,39,75,35,59,26,42,43,54,43,40,27,27,21
chr5.1594608.R,26,33,34,33,35,20,12,35,55,NA,36,34,49,34,30,39,75,35,59,26,42,43,54,43,40,27,27,21
chr5.1594617.R,28,40,34,33,35,20,12,35,55,NA,36,34,49,34,30,39,75,35,59,26,42,43,54,43,40,27,27,21
chr5.1594623.R,28,40,34,33,35,20,12,35,55,NA,36,34,49,34,30,39,75,35,59,26,42,43,54,43,40,27,27,21
chr5.1594632.F,24,20,18,20,NA,12,12,30,14,NA,NA,12,19,18,22,23,39,31,19,20,26,31,30,40,35,18,24,19
chr5.1594633.R,28,40,34,33,35,20,12,35,55,NA,36,34,49,34,30,39,75,35,59,26,42,43,54,43,40,27,27,21
chr5.1594638.F,24,20,18,20,NA,12,12,30,14,NA,NA,12,19,18,22,23,39,31,19,20,26,31,30,40,35,18,24,19
chr5.1594659.F,23,20,17,19,NA,12,11,30,14,NA,NA,12,19,18,22,23,39,31,19,20,26,31,29,40,35,18,24,19
chr5.1594661.F,22,20,17,19,NA,12,11,30,14,NA,NA,12,19,18,21,23,39,31,19,20,26,31,29,40,35,18,24,19
chr5.1594676.F,22,20,17,19,NA,12,11,30,14,NA,NA,12,18,18,21,23,39,31,19,20,26,31,29,40,34,18,24,19
chr5.1594678.F,22,20,17,19,NA,12,11,30,14,NA,NA,12,18,18,21,23,39,31,19,20,26,31,29,40,34,18,24,19
chr5.1594684.F,22,20,17,19,NA,12,11,30,14,NA,NA,11,18,18,21,23,39,31,19,20,26,31,29,40,34,18,24,19
chr5.1594688.F,22,20,17,19,NA,12,11,30,14,NA,NA,11,18,18,21,22,39,31,19,20,26,31,29,40,34,18,24,19
chr5.1594698.F,22,20,17,17,NA,12,11,30,14,NA,NA,11,18,17,21,22,39,31,19,20,26,31,28,38,34,18,24,19
chr5.1594715.F,21,19,17,17,NA,12,11,30,14,NA,NA,NA,18,16,21,22,39,30,19,20,26,31,28,38,34,18,23,19
chr5.1594716.R,16,16,31,25,NA,12,16,38,30,NA,27,14,25,42,17,19,28,32,25,24,32,22,27,37,29,16,28,NA
chr5.1594720.F,21,20,17,17,NA,12,11,30,14,NA,NA,11,18,17,21,22,39,31,19,20,26,31,28,38,34,18,23,19
chr5.1594721.R,17,16,31,25,NA,12,16,38,29,NA,27,14,26,42,18,20,30,32,25,24,32,22,27,37,29,16,28,NA
chr5.1594734.R,17,17,32,27,NA,13,17,39,30,NA,27,15,27,42,18,20,30,35,26,26,33,23,27,41,30,17,28,NA
chr5.1594742.R,17,17,32,27,NA,13,17,40,30,NA,27,16,27,42,18,20,31,35,26,26,33,23,27,41,30,17,28,NA
chr5.1594746.R,18,17,35,27,NA,13,19,40,32,NA,27,17,27,42,18,20,32,35,26,26,33,23,27,41,30,17,28,NA
chr5.1594752.R,18,17,35,27,NA,13,19,40,32,NA,27,17,27,42,18,20,32,35,26,26,33,23,27,41,30,17,28,NA
chr5.1594774.R,19,17,35,27,NA,13,21,40,32,NA,27,15,27,42,18,20,32,35,26,27,33,23,27,41,30,17,28,NA
chr5.1594776.R,20,17,35,27,NA,12,20,40,32,NA,27,17,27,42,18,20,31,35,26,27,33,22,27,41,30,16,28,NA
chr5.1594787.R,20,17,35,27,NA,13,21,40,32,NA,27,17,27,42,18,20,32,35,26,27,33,23,27,41,30,17,28,NA
chr5.1594797.R,20,17,35,27,NA,13,21,40,32,NA,27,17,27,42,18,20,32,35,26,27,33,23,27,41,30,17,28,NA
chr5.1594808.F,17,27,20,20,17,13,NA,25,22,NA,36,16,25,18,24,19,26,36,35,23,27,27,33,32,37,20,16,NA
chr5.1594809.R,20,17,35,27,NA,13,21,40,32,NA,27,17,27,42,18,20,32,35,26,27,33,23,26,41,30,17,28,NA
chr5.1594843.F,17,27,20,20,17,13,NA,25,22,NA,36,16,25,18,24,19,26,36,35,23,27,27,33,32,37,20,16,NA
chr5.1594863.F,17,27,20,20,17,13,NA,25,22,NA,36,16,25,18,23,19,26,36,35,23,25,26,33,32,37,20,16,NA
chr5.1594872.F,17,27,17,16,17,13,NA,25,22,NA,36,16,25,18,23,19,26,36,35,23,25,25,33,31,37,20,16,NA
chr5.1594882.F,16,26,18,19,16,12,NA,24,20,NA,35,16,24,18,23,19,26,36,35,23,25,25,33,31,35,19,16,NA
chr5.1594886.F,15,26,18,18,16,12,NA,23,20,NA,34,16,24,18,23,19,26,36,35,23,25,25,32,31,35,19,16,NA
chr5.1594895.F,14,26,16,19,16,11,NA,23,20,NA,31,16,24,18,23,19,25,32,35,22,25,25,31,31,34,19,15,NA
chr5.1594896.R,25,19,26,NA,14,NA,NA,20,27,11,24,20,40,14,11,24,31,18,41,18,29,25,14,20,31,16,NA,NA
chr5.1594911.R,46,41,40,12,30,NA,14,23,39,24,41,25,49,14,15,29,42,26,55,35,43,36,16,28,45,24,NA,NA
chr5.1594919.R,46,41,40,12,30,NA,14,23,39,24,41,25,49,14,15,29,42,26,55,35,43,36,16,28,45,24,NA,NA
chr5.1594922.R,46,41,40,12,30,NA,14,23,39,24,41,25,49,14,15,29,42,26,55,35,43,36,16,28,45,24,NA,NA
chr5.1594926.R,46,41,40,12,30,NA,14,23,39,24,41,25,50,14,15,29,42,26,55,35,43,36,16,28,45,24,NA,NA
chr5.1594930.R,46,41,40,12,31,NA,14,23,39,24,41,25,50,14,15,29,42,26,55,35,43,36,16,28,45,24,NA,NA
chr5.1594932.R,46,41,33,12,31,NA,14,23,39,24,41,25,50,14,15,29,42,26,55,35,43,36,16,28,45,24,NA,NA
chr5.1594938.R,47,41,41,12,31,NA,14,23,39,24,41,25,50,14,15,29,43,26,55,35,43,36,16,28,45,24,NA,NA
chr5.1594942.R,47,41,41,12,31,NA,14,23,39,24,41,25,50,14,15,29,43,26,54,35,43,36,16,28,45,24,NA,NA
chr5.1594948.R,47,41,41,12,31,NA,14,23,39,24,41,25,50,14,15,29,43,26,55,35,43,36,16,28,45,24,NA,NA
chr5.1594954.R,47,41,41,22,31,15,16,23,39,24,41,28,50,17,29,29,48,26,55,35,43,36,27,41,45,24,11,NA
chr5.1594976.R,47,41,41,22,31,17,17,23,39,24,41,30,50,19,31,29,49,26,55,36,44,36,28,44,45,24,12,NA
chr5.159498211.F,64,46,63,58,43,51,48,52,48,23,67,50,61,63,65,41,76,52,74,52,57,64,65,90,51,45,74,31
chr5.159498330.R,68,60,75,69,33,44,57,44,70,NA,64,103,70,55,69,61,72,52,44,61,88,70,87,72,75,55,116,10
chr5.1594989.R,47,41,41,22,31,17,17,23,39,24,41,30,50,19,31,29,48,26,55,36,44,36,28,44,45,24,12,NA
chr5.1594996.R,47,41,41,22,31,17,17,23,39,24,41,30,50,19,31,29,49,26,55,36,44,36,28,44,45,24,12,NA
chr5.1878106.F,10,20,21,39,13,13,11,16,26,NA,28,31,26,29,25,14,32,14,11,19,29,18,28,18,36,19,33,13
chr5.1878121.F,10,20,21,39,13,13,11,16,26,NA,28,31,26,29,25,13,32,14,11,19,28,18,27,17,36,19,33,13
chr5.1878136.F,10,20,19,39,13,13,11,16,26,NA,28,31,26,29,24,14,32,13,11,19,28,18,28,18,36,18,33,13
chr5.1878139.F,10,20,20,39,13,13,11,16,26,NA,28,31,26,29,24,14,32,14,11,19,29,18,28,18,36,19,33,13
chr5.1878154.F,10,19,20,39,13,13,11,16,25,NA,26,29,26,29,24,13,32,13,10,19,29,16,28,17,35,18,33,13
chr5.1878155.R,11,26,17,51,NA,21,10,22,NA,NA,16,39,31,15,20,36,44,17,21,28,35,24,40,37,34,19,35,NA
chr5.1878166.F,NA,20,16,37,12,13,10,13,24,NA,26,26,24,27,24,13,31,13,NA,19,29,16,28,18,35,17,32,13
chr5.1878167.R,11,27,17,51,NA,21,10,22,NA,NA,16,40,31,15,20,36,44,20,21,28,35,25,40,38,34,19,35,NA
chr5.1878173.F,NA,20,10,37,11,13,NA,10,21,NA,26,26,23,25,24,13,31,12,NA,18,29,14,26,18,35,17,32,12
chr5.1878174.R,12,29,19,51,NA,21,10,22,NA,NA,16,41,31,16,20,36,44,20,22,29,35,25,40,39,34,19,36,NA
chr5.1878182.R,12,29,19,51,NA,21,10,23,NA,NA,16,41,31,16,20,36,44,20,22,29,35,25,40,39,34,19,37,NA
chr5.1878184.R,12,29,19,51,NA,21,10,23,NA,NA,16,41,31,16,20,36,44,20,22,30,35,25,40,39,34,19,37,NA
chr5.1878206.R,12,29,20,51,NA,21,10,24,NA,NA,17,41,31,16,20,36,44,20,23,30,35,25,40,39,34,19,37,NA
chr5.1878210.R,12,29,20,51,NA,21,10,24,NA,NA,17,41,31,16,20,36,44,20,23,30,35,25,40,39,34,19,37,NA
chr5.1878212.R,13,29,20,51,NA,21,10,24,NA,NA,17,41,31,16,20,36,44,20,24,30,35,25,40,39,34,19,36,NA
chr5.1878216.R,17,27,22,51,NA,21,11,24,NA,NA,17,41,31,16,20,36,44,20,27,29,35,24,40,39,34,19,36,NA
chr5.1878225.R,21,29,22,51,NA,21,12,24,NA,NA,17,41,31,16,20,36,44,20,29,30,35,25,40,39,34,19,37,NA
chr5.1878229.R,21,29,22,51,NA,21,12,24,NA,NA,17,41,31,16,20,36,44,20,29,30,35,25,40,39,34,19,37,NA
chr5.1878241.F,27,41,43,44,17,19,29,25,24,NA,28,49,19,24,25,39,49,24,28,28,45,24,55,43,40,35,43,10
chr5.1878242.R,21,29,22,51,NA,21,12,24,NA,NA,17,41,31,16,20,36,44,20,29,30,35,25,40,39,34,19,37,NA
chr5.18782563.F,41,28,54,26,32,17,32,42,45,NA,35,27,23,20,27,27,18,26,39,28,38,30,35,50,28,27,53,28
chr5.1878256.F,27,41,43,43,16,18,29,24,24,NA,28,49,19,24,25,38,49,24,28,28,44,24,55,43,40,35,43,10
chr5.18782638.F,41,28,54,26,32,17,32,42,45,NA,35,27,23,20,27,27,18,26,39,28,38,30,35,50,27,27,52,27
chr5.18782639.R,51,26,66,48,42,26,47,42,30,NA,62,70,43,33,49,32,22,17,40,43,34,40,50,67,40,41,52,NA
chr5.1878265.F,27,41,43,44,17,19,29,25,24,NA,28,49,19,24,25,39,49,24,28,28,45,24,55,43,40,35,43,10
chr5.18782707.R,54,36,59,49,43,33,50,43,31,NA,63,74,43,33,52,37,22,21,44,47,40,43,51,69,43,41,56,NA
chr5.18782713.R,56,36,68,53,43,33,50,43,31,NA,63,73,43,33,52,37,22,21,44,47,40,43,51,69,43,41,56,NA
chr5.18782735.R,56,36,68,53,43,33,50,43,31,NA,63,74,43,33,52,37,22,21,44,47,40,43,51,69,43,41,56,NA
chr5.1878310.F,27,41,42,44,16,19,28,25,24,NA,28,49,19,24,25,38,49,24,28,28,45,24,55,43,40,35,43,10
chr5.1878322.F,27,41,43,44,16,19,28,25,24,NA,28,49,19,24,25,38,49,24,28,28,45,24,55,43,40,35,43,10
chr5.2748570.F,15,18,16,26,NA,21,11,18,61,NA,15,22,40,16,22,14,54,31,26,12,22,14,41,15,33,24,28,10
chr5.2748577.F,15,18,16,26,NA,21,11,18,60,NA,15,22,40,16,22,14,54,31,26,12,23,14,41,15,33,24,28,10
chr5.2748579.F,15,18,16,26,NA,21,11,18,60,NA,15,22,40,16,22,14,54,31,26,12,23,14,41,15,33,24,28,10
chr5.2748583.F,15,18,16,26,NA,21,11,18,60,NA,15,22,40,16,22,14,54,31,26,12,23,14,41,15,33,24,28,10
chr5.2748596.F,15,18,16,26,NA,21,11,18,60,NA,15,22,40,15,22,14,54,31,26,12,23,14,41,15,33,24,28,10
chr5.2748619.F,15,18,15,26,NA,21,11,18,60,NA,15,22,40,15,22,14,54,31,26,12,23,14,40,15,33,24,28,10
chr5.2748622.F,15,18,15,26,NA,21,11,18,60,NA,15,22,40,15,22,14,54,31,26,12,23,14,41,15,33,24,28,10
chr5.2748624.F,15,18,15,26,NA,21,11,18,60,NA,15,22,40,15,22,14,54,31,26,12,23,14,41,15,33,24,28,10
chr5.2748636.F,15,18,14,26,NA,21,11,18,60,NA,15,22,40,15,22,14,54,31,26,12,23,14,41,15,33,24,28,10
chr5.2748637.R,19,22,25,37,11,18,NA,24,61,NA,15,18,23,35,11,18,55,23,22,18,26,20,38,29,26,22,33,NA
chr5.2748654.F,11,15,12,24,NA,21,NA,15,47,NA,13,19,36,14,19,12,53,25,22,12,22,14,40,15,33,24,28,NA
chr5.2748655.R,20,24,26,38,12,19,NA,24,62,NA,15,20,27,36,11,18,56,23,23,18,28,20,38,29,26,23,33,10
chr5.2748665.R,20,26,26,39,13,19,NA,24,64,NA,15,20,27,36,11,18,56,23,23,18,28,20,39,29,26,23,33,10
chr5.2748668.R,20,26,26,39,13,19,NA,24,64,NA,15,20,27,36,11,18,56,23,22,18,28,20,39,29,26,23,33,10
chr5.2748684.R,20,27,26,39,13,19,NA,25,64,NA,15,20,28,36,11,18,56,23,23,18,28,20,39,29,26,23,33,10
chr5.2748695.R,20,27,26,39,13,19,NA,25,64,NA,15,20,28,36,11,18,56,23,23,18,28,20,39,30,26,23,33,10
chr5.2748698.R,20,27,26,39,13,19,NA,25,64,NA,15,20,28,36,11,18,56,23,23,18,28,20,39,30,26,23,33,10
chr5.2748713.R,20,27,26,39,13,19,NA,25,64,NA,15,20,28,36,11,18,56,23,23,18,28,20,39,30,26,23,33,10
chr5.2748725.R,20,27,26,39,13,19,NA,25,64,NA,15,20,28,36,11,18,56,23,23,18,28,20,39,30,26,23,33,10
